date,home_team,away_team,bet_side,spread,adjusted_spread,actual_diff,won,pnl,bankroll,xgb_prob,mlp_prob,disagreement,year,confidence
2024-01-22,SAC,ATL,home,-8.5,-9.0,15,True,9.09,19.69000000000411,0.83947366,0.6303317535545023,0.20914191120608727,2024,0.8394736647605896
2024-02-22,SAC,SAS,home,-10.5,-11.0,5,False,-10.0,9.690000000004112,0.999,0.803030303030303,0.1959697098443003,2024,0.9990000128746033
2024-03-13,SAC,LAL,away,2.5,3.0,13,False,-10.0,-0.30999999999588823,0.3723404,0.5861618798955612,0.21382146894776155,2024,0.6276595890522003
2024-03-16,SAC,NYK,home,-3.5,-4.0,-7,False,-10.0,-10.309999999995888,0.5976332,0.8738738738738738,0.2762406908714019,2024,0.5976331830024719
2024-03-26,SAC,DAL,home,-0.5,-1.0,-36,False,-10.0,-20.30999999999589,0.5976332,0.31746031746031744,0.2801728655421545,2024,0.5976331830024719
2024-03-29,SAC,DAL,away,1.5,2.0,-4,True,9.09,-11.219999999995888,0.43251532,0.626865671641791,0.1943503484797121,2024,0.5674846768379211
2024-10-28,SAC,POR,home,-12.5,-13.0,13,False,-10.0,-21.21999999999589,0.7305503,0.418018018018018,0.3125322711360347,2024,0.7305502891540527
2024-11-06,SAC,TOR,home,-11.5,-12.0,15,True,9.09,-12.129999999995889,0.999,0.803030303030303,0.1959697098443003,2024,0.9990000128746033
2024-12-08,SAC,UTA,home,-10.5,-11.0,44,True,9.09,-3.0399999999958887,0.83947366,0.4691358024691358,0.3703378622914538,2024,0.8394736647605896
2024-12-22,SAC,IND,home,-3.5,-4.0,-27,False,-10.0,-13.039999999995889,0.5976332,0.4137931034482758,0.18384007955419612,2024,0.5976331830024719
2024-12-30,SAC,DAL,away,-7.5,-7.0,10,False,-10.0,-23.03999999999589,0.20952381,0.4137931034482758,0.20426929151189732,2024,0.7904761880636215
2025-03-07,SAC,SAS,home,-6.5,-7.0,18,True,9.09,-13.949999999995889,0.97619045,0.803030303030303,0.17316014477700903,2025,0.976190447807312
2025-03-17,SAC,MEM,away,-3.5,-3.0,10,False,-10.0,-23.94999999999589,0.3123288,0.4691358024691358,0.15680701681125309,2025,0.6876712143421173
2025-03-24,SAC,BOS,away,4.5,5.0,-18,True,9.09,-14.859999999995889,0.3123288,0.5861618798955612,0.27383309423767854,2025,0.6876712143421173
2025-03-27,SAC,POR,away,-5.5,-5.0,21,False,-10.0,-24.85999999999589,0.40268457,0.5861618798955612,0.18347731053673555,2025,0.5973154306411743
2025-04-11,SAC,LAC,away,7.5,8.0,-1,False,-10.0,-34.85999999999589,0.3243243,0.5861618798955612,0.261837570069664,2025,0.6756756901741028
2022-10-19,SAS,CHA,home,1.0,0.5,-27,False,-10.0,-44.85999999999589,0.5891089,0.40384615384615385,0.18526273048841035,2022,0.5891088843345642
2022-10-30,SAS,MIN,away,6.0,6.5,9,False,-10.0,-54.85999999999589,0.43251532,0.5861618798955612,0.15364655673348238,2022,0.5674846768379211
2022-11-04,SAS,LAC,home,3.5,3.0,-7,False,-10.0,-64.85999999999589,0.5891089,0.418018018018018,0.1710908663165462,2022,0.5891088843345642
2022-11-25,SAS,LAL,away,4.0,4.5,-11,True,9.09,-55.76999999999589,0.16883117,0.418018018018018,0.2491868484127629,2022,0.8311688303947449
2022-11-26,SAS,LAL,away,-1.0,-0.5,-5,True,9.09,-46.679999999995886,0.20952381,0.418018018018018,0.20849420608163954,2022,0.7904761880636215
2022-12-04,SAS,PHX,away,10.0,10.5,-38,True,9.09,-37.58999999999588,0.018518519,0.2349397590361446,0.21642124037965238,2022,0.9814814813435078
2022-12-29,SAS,NYK,away,4.5,5.0,7,False,-10.0,-47.58999999999588,0.16,0.31249999999999994,0.15250000357627863,2022,0.8400000035762787
2023-01-07,SAS,BOS,away,14.5,15.0,-5,False,-10.0,-57.58999999999588,0.018518519,0.2349397590361446,0.21642124037965238,2023,0.9814814813435078
2023-01-15,SAS,SAC,away,6.5,7.0,-13,True,9.09,-48.49999999999588,0.059322033,0.40384615384615385,0.34452412076867545,2023,0.9406779669225216
2023-02-01,SAS,SAC,away,7.5,8.0,-10,True,9.09,-39.409999999995875,0.018518519,0.2349397590361446,0.21642124037965238,2023,0.9814814813435078
2023-02-03,SAS,PHI,away,10.5,11.0,-12,True,9.09,-30.319999999995876,0.001,0.18840579710144928,0.18740579705395183,2023,0.9989999999525025
2023-03-19,SAS,ATL,away,9.5,10.0,8,False,-10.0,-40.31999999999587,0.16,0.31249999999999994,0.15250000357627863,2023,0.8400000035762787
2023-04-06,SAS,POR,home,-5.5,-6.0,2,False,-10.0,-50.31999999999587,0.5976332,0.31746031746031744,0.2801728655421545,2023,0.5976331830024719
2023-04-08,SAS,MIN,away,15.5,16.0,-20,True,9.09,-41.22999999999587,0.16,0.31249999999999994,0.15250000357627863,2023,0.8400000035762787
2023-12-17,SAS,NOP,away,7.5,8.0,-36,True,9.09,-32.139999999995865,0.059322033,0.2349397590361446,0.1756177259586662,2023,0.9406779669225216
2023-12-31,SAS,BOS,away,14.5,15.0,-33,True,9.09,-23.049999999995865,0.001,0.3125,0.31149999995250255,2023,0.9989999999525025
2024-01-12,SAS,CHA,home,-2.5,-3.0,36,True,9.09,-13.959999999995865,0.7305503,0.40425531914893614,0.3262949700051166,2024,0.7305502891540527
2024-01-26,SAS,POR,home,-4.5,-5.0,16,True,9.09,-4.869999999995866,0.60882354,0.4137931034482758,0.19503043437826229,2024,0.6088235378265381
2024-03-15,SAS,DEN,away,10.5,11.0,-11,False,-10.0,-14.869999999995866,0.059322033,0.2349397590361446,0.1756177259586662,2024,0.9406779669225216
2024-03-22,SAS,MEM,away,-6.5,-6.0,-2,True,9.09,-5.779999999995866,0.40268457,0.5892857142857143,0.18660114492688862,2024,0.5973154306411743
2024-03-25,SAS,PHX,away,12.5,13.0,2,False,-10.0,-15.779999999995866,0.059322033,0.2349397590361446,0.1756177259586662,2024,0.9406779669225216
2024-03-31,SAS,GSW,away,10.5,11.0,-4,False,-10.0,-25.779999999995866,0.16,0.31249999999999994,0.15250000357627863,2024,0.8400000035762787
2024-04-12,SAS,DEN,away,11.5,12.0,1,False,-10.0,-35.779999999995866,0.08,0.275,0.19500000178813937,2024,0.9200000017881393
2024-04-14,SAS,DET,home,-5.5,-6.0,28,True,9.09,-26.689999999995866,0.83947366,0.5861618798955612,0.25331178486502837,2024,0.8394736647605896
2024-11-02,SAS,MIN,home,3.5,3.0,10,True,9.09,-17.599999999995866,0.5976332,0.44642857142857145,0.15120461157390047,2024,0.5976331830024719
2024-11-15,SAS,LAL,home,2.5,2.0,-5,False,-10.0,-27.599999999995866,0.6496815,0.275,0.37468150854110716,2024,0.6496815085411072
2024-12-08,SAS,NOP,away,-6.5,-6.0,5,True,9.09,-18.509999999995866,0.3123288,0.7246127366609294,0.4122839510030467,2024,0.6876712143421173
2024-12-15,SAS,MIN,away,4.5,5.0,-14,True,9.09,-9.419999999995866,0.40268457,0.5861618798955612,0.18347731053673555,2024,0.5973154306411743
2024-12-31,SAS,LAC,away,-3.5,-3.0,36,False,-10.0,-19.419999999995866,0.3123288,0.5861618798955612,0.27383309423767854,2024,0.6876712143421173
2025-03-04,SAS,BKN,home,-3.5,-4.0,14,True,9.09,-10.329999999995866,0.60882354,0.40384615384615385,0.20497738398038423,2025,0.6088235378265381
2025-03-10,SAS,DAL,away,-6.5,-6.0,-4,True,9.09,-1.2399999999958666,0.3723404,0.7246127366609294,0.3522723257131297,2025,0.6276595890522003
2025-03-29,SAS,BOS,away,12.5,13.0,-10,False,-10.0,-11.239999999995867,0.059322033,0.3125,0.2531779669225216,2025,0.9406779669225216
2025-04-04,SAS,CLE,away,12.5,13.0,-1,False,-10.0,-21.239999999995867,0.059322033,0.31249999999999994,0.25317796692252154,2025,0.9406779669225216
2022-10-19,TOR,CLE,home,-2.5,-3.0,3,False,-10.0,-31.239999999995867,0.83947366,0.5861618798955612,0.25331178486502837,2022,0.8394736647605896
2022-10-28,TOR,PHI,home,-3.5,-4.0,-22,False,-10.0,-41.23999999999587,0.60882354,0.40384615384615385,0.20497738398038423,2022,0.6088235378265381
2022-11-28,TOR,CLE,home,-5.0,-5.5,12,True,9.09,-32.14999999999587,0.6496815,0.4691358024691358,0.1805457060719714,2022,0.6496815085411072
2023-01-12,TOR,CHA,home,-7.5,-8.0,10,True,9.09,-23.05999999999587,0.85714287,0.6557377049180327,0.20140516073977366,2023,0.8571428656578064
2023-01-21,TOR,BOS,away,3.5,4.0,-2,False,-10.0,-33.05999999999587,0.10344828,0.39473684210526316,0.29128856290327876,2023,0.8965517207980156
2023-02-12,TOR,DET,home,-11.5,-12.0,1,False,-10.0,-43.05999999999587,0.8360656,0.6107594936708861,0.2253060967107362,2023,0.8360655903816223
2023-03-18,TOR,MIN,home,-9.5,-10.0,15,True,9.09,-33.96999999999586,0.6875,0.36792452830188677,0.31957547169811323,2023,0.6875
2023-03-24,TOR,DET,home,-13.5,-14.0,21,True,9.09,-24.879999999995864,0.962963,0.8090614886731392,0.15390149636561812,2023,0.9629629850387573
2023-03-28,TOR,MIA,home,-5.5,-6.0,14,True,9.09,-15.789999999995864,0.72185427,0.49825783972125437,0.22359642978329275,2023,0.7218542695045471
2023-12-15,TOR,ATL,home,-1.5,-2.0,-21,False,-10.0,-25.789999999995864,0.81560284,0.6557377049180327,0.15986513407503977,2023,0.8156028389930725
2023-12-23,TOR,UTA,home,-5.5,-6.0,-7,False,-10.0,-35.789999999995864,0.72185427,0.39473684210526316,0.32711742739928396,2023,0.7218542695045471
2024-01-17,TOR,MIA,away,3.5,4.0,24,False,-10.0,-45.789999999995864,0.42105263,0.6107594936708861,0.18970685895485218,2024,0.5789473652839661
2024-01-26,TOR,LAC,away,8.5,9.0,-20,True,9.09,-36.69999999999587,0.1641791,0.36792452830188677,0.2037454267155449,2024,0.8358208984136581
2024-02-09,TOR,HOU,away,-2.5,-2.0,3,False,-10.0,-46.69999999999587,0.10344828,0.49825783972125437,0.39480956051926996,2024,0.8965517207980156
2024-02-22,TOR,BKN,away,-1.5,-1.0,28,False,-10.0,-56.69999999999587,0.3968254,0.24675324675324675,0.15007215622183565,2024,0.6031745970249176
2024-02-28,TOR,DAL,away,3.5,4.0,-11,True,9.09,-47.609999999995864,0.3968254,0.24675324675324675,0.15007215622183565,2024,0.6031745970249176
2024-03-25,TOR,BKN,away,6.5,7.0,-8,True,9.09,-38.51999999999586,0.2932692,0.49825783972125437,0.204988652509264,2024,0.7067308127880096
2024-03-27,TOR,NYK,away,13.5,14.0,-44,True,9.09,-29.42999999999586,0.1641791,0.4378698224852071,0.27369072089886526,2024,0.8358208984136581
2024-03-31,TOR,PHI,away,9.5,10.0,-15,True,9.09,-20.33999999999586,0.040816326,0.4378698224852071,0.39705349679088453,2024,0.9591836743056774
2024-04-02,TOR,LAL,away,13.5,14.0,-17,True,9.09,-11.249999999995861,0.36956525,0.17142857142857143,0.19813667706080845,2024,0.6304347515106201
2024-04-07,TOR,WAS,away,-4.5,-4.0,8,False,-10.0,-21.24999999999586,0.015384615,0.17142857142857143,0.156043956029628,2024,0.9846153846010566
2024-10-23,TOR,CLE,away,6.5,7.0,-30,True,9.09,-12.159999999995861,0.36956525,0.17142857142857143,0.19813667706080845,2024,0.6304347515106201
2024-11-02,TOR,SAC,away,9.5,10.0,3,False,-10.0,-22.15999999999586,0.2932692,0.6107594936708861,0.31749030645889575,2024,0.7067308127880096
2024-11-15,TOR,DET,away,2.5,3.0,-4,True,9.09,-13.069999999995861,0.42105263,0.7777777777777778,0.35672514306174385,2024,0.5789473652839661
2024-11-21,TOR,MIN,away,6.5,7.0,5,False,-10.0,-23.06999999999586,0.3968254,0.19708029197080293,0.19974511100427947,2024,0.6031745970249176
2024-12-03,TOR,IND,away,3.5,4.0,11,False,-10.0,-33.06999999999586,0.2932692,0.49825783972125437,0.204988652509264,2024,0.7067308127880096
2024-12-07,TOR,DAL,away,7.5,8.0,-7,False,-10.0,-43.06999999999586,0.040816326,0.4378698224852071,0.39705349679088453,2024,0.9591836743056774
2024-12-16,TOR,CHI,away,1.5,2.0,-1,False,-10.0,-53.06999999999586,0.029411765,0.24675324675324675,0.21734148193779704,2024,0.9705882351845503
2025-01-03,TOR,ORL,away,1.5,2.0,-9,True,9.09,-43.979999999995854,0.040816326,0.49825783972125437,0.4574415140269318,2025,0.9591836743056774
2025-01-06,TOR,MIL,away,6.5,7.0,-24,True,9.09,-34.88999999999585,0.001,0.30864197530864196,0.3076419752611445,2025,0.9989999999525025
2025-01-27,TOR,NOP,away,-0.5,0.0,9,False,-10.0,-44.88999999999585,0.42105263,0.6107594936708861,0.18970685895485218,2025,0.5789473652839661
2025-02-04,TOR,NYK,away,5.5,6.0,-6,False,-10.0,-54.88999999999585,0.10344828,0.4378698224852071,0.3344215432832227,2025,0.8965517207980156
2025-02-23,TOR,PHX,away,2.5,3.0,18,False,-10.0,-64.88999999999585,0.3968254,0.24675324675324675,0.15007215622183565,2025,0.6031745970249176
2025-03-08,TOR,WAS,home,-4.5,-5.0,-1,False,-10.0,-74.88999999999585,0.8360656,0.5945945945945946,0.2414709957870277,2025,0.8360655903816223
2025-03-12,TOR,PHI,home,-2.5,-3.0,13,True,9.09,-65.79999999999585,0.7291667,0.39473684210526316,0.33442984442961843,2025,0.7291666865348816
2025-04-03,TOR,POR,away,5.5,6.0,-9,True,9.09,-56.709999999995844,0.3968254,0.19708029197080293,0.19974511100427947,2025,0.6031745970249176
2022-10-19,UTA,DEN,home,7.0,6.5,21,True,9.09,-47.61999999999584,0.56153846,0.30864197530864196,0.25289648256184144,2022,0.5615384578704834
2022-11-15,UTA,NYK,away,-4.0,-3.5,-7,True,9.09,-38.52999999999584,0.42105263,0.7424242424242424,0.3213716077082085,2022,0.5789473652839661
2022-12-22,UTA,WAS,home,-7.0,-7.5,8,True,9.09,-29.439999999995837,0.72185427,0.49825783972125437,0.22359642978329275,2022,0.7218542695045471
2022-12-31,UTA,MIA,home,-4.0,-4.5,-3,False,-10.0,-39.439999999995834,0.72185427,0.49825783972125437,0.22359642978329275,2022,0.7218542695045471
2023-01-14,UTA,PHI,away,7.0,7.5,-1,False,-10.0,-49.439999999995834,0.1641791,0.36792452830188677,0.2037454267155449,2023,0.8358208984136581
2023-01-18,UTA,LAC,home,-8.5,-9.0,23,True,9.09,-40.34999999999583,0.7521739,0.5045045045045045,0.2476693960997436,2023,0.752173900604248
2023-01-23,UTA,CHA,home,-7.5,-8.0,18,True,9.09,-31.25999999999583,0.56153846,0.39473684210526316,0.16680161576522023,2023,0.5615384578704834
2023-02-01,UTA,TOR,home,-2.5,-3.0,3,False,-10.0,-41.25999999999583,0.56153846,0.7424242424242424,0.18088578455375903,2023,0.5615384578704834
2023-02-06,UTA,DAL,home,-9.5,-10.0,-13,False,-10.0,-51.25999999999583,0.72185427,0.49825783972125437,0.22359642978329275,2023,0.7218542695045471
2023-02-23,UTA,OKC,away,-0.5,0.0,1,False,-10.0,-61.25999999999583,0.1641791,0.39473684210526316,0.2305577405189213,2023,0.8358208984136581
2023-03-18,UTA,BOS,away,4.5,5.0,1,False,-10.0,-71.25999999999583,0.06818182,0.39473684210526316,0.32655502189146846,2023,0.9318181797862053
2023-03-22,UTA,POR,home,-5.5,-6.0,-12,False,-10.0,-81.25999999999583,0.81560284,0.39473684210526316,0.42086599688780935,2023,0.8156028389930725
2023-04-06,UTA,OKC,away,7.5,8.0,-16,True,9.09,-72.16999999999582,0.19767442,0.49825783972125437,0.30058341626506235,2023,0.802325576543808
2023-10-27,UTA,LAC,home,4.5,4.0,2,True,9.09,-63.07999999999582,0.56153846,0.39473684210526316,0.16680161576522023,2023,0.5615384578704834
2023-11-17,UTA,PHX,away,5.5,6.0,-3,False,-10.0,-73.07999999999582,0.2932692,0.6107594936708861,0.31749030645889575,2023,0.7067308127880096
2023-11-27,UTA,NOP,away,6.5,7.0,2,False,-10.0,-83.07999999999582,0.19767442,0.6107594936708861,0.4130850702146941,2023,0.802325576543808
2023-12-02,UTA,POR,home,-1.5,-2.0,5,True,9.09,-73.98999999999582,0.6343612,0.4378698224852071,0.19649138499999186,2023,0.634361207485199
2023-12-08,UTA,LAC,away,8.5,9.0,-14,True,9.09,-64.89999999999581,0.040816326,0.36792452830188677,0.3271082026075642,2023,0.9591836743056774
2023-12-30,UTA,MIA,away,3.5,4.0,8,False,-10.0,-74.89999999999581,0.19767442,0.39473684210526316,0.19706241864907115,2023,0.802325576543808
2024-01-01,UTA,DAL,away,4.5,5.0,37,False,-10.0,-84.89999999999581,0.2932692,0.49825783972125437,0.204988652509264,2024,0.7067308127880096
2024-01-03,UTA,DET,home,-8.5,-9.0,6,False,-10.0,-94.89999999999581,0.98550725,0.7424242424242424,0.2430830074079109,2024,0.9855072498321533
2024-02-15,UTA,GSW,away,1.5,2.0,-3,True,9.09,-85.80999999999581,0.33333334,0.6107594936708861,0.2774261504034453,2024,0.6666666567325592
2024-02-22,UTA,CHA,home,-9.5,-10.0,-8,False,-10.0,-95.80999999999581,0.98550725,0.6107594936708861,0.3747477561612672,2024,0.9855072498321533
2024-03-06,UTA,CHI,home,4.5,4.0,-2,True,9.09,-86.7199999999958,0.56153846,0.39473684210526316,0.16680161576522023,2024,0.5615384578704834
2024-03-12,UTA,BOS,away,6.5,7.0,-16,True,9.09,-77.6299999999958,0.1641791,0.39473684210526316,0.2305577405189213,2024,0.8358208984136581
2024-03-25,UTA,DAL,away,8.5,9.0,-10,True,9.09,-68.5399999999958,0.015384615,0.17142857142857143,0.156043956029628,2024,0.9846153846010566
2024-03-29,UTA,HOU,away,8.5,9.0,-1,False,-10.0,-78.5399999999958,0.06818182,0.39473684210526316,0.32655502189146846,2024,0.9318181797862053
2024-04-11,UTA,HOU,away,11.5,12.0,3,False,-10.0,-88.5399999999958,0.029411765,0.24675324675324675,0.21734148193779704,2024,0.9705882351845503
2024-10-31,UTA,SAS,away,2.5,3.0,-18,True,9.09,-79.4499999999958,0.19767442,0.36792452830188677,0.17025010484569475,2024,0.802325576543808
2024-11-12,UTA,PHX,away,5.5,6.0,-8,True,9.09,-70.3599999999958,0.2932692,0.49825783972125437,0.204988652509264,2024,0.7067308127880096
2025-01-27,UTA,MIL,away,8.5,9.0,-15,True,9.09,-61.26999999999579,0.040816326,0.39473684210526316,0.3539205164109406,2025,0.9591836743056774
2025-02-01,UTA,ORL,home,3.5,3.0,14,True,9.09,-52.179999999995786,0.72185427,0.49825783972125437,0.22359642978329275,2025,0.7218542695045471
2025-02-12,UTA,LAL,away,9.5,10.0,12,False,-10.0,-62.179999999995786,0.040816326,0.39473684210526316,0.3539205164109406,2025,0.9591836743056774
2025-03-02,UTA,NOP,away,7.5,8.0,-7,False,-10.0,-72.17999999999579,0.1641791,0.36792452830188677,0.2037454267155449,2025,0.8358208984136581
2025-03-03,UTA,DET,away,10.5,11.0,-28,True,9.09,-63.08999999999578,0.015384615,0.19708029197080293,0.1816956765718595,2025,0.9846153846010566
2025-03-21,UTA,BOS,away,15.5,16.0,-22,True,9.09,-53.99999999999578,0.015384615,0.17142857142857143,0.156043956029628,2025,0.9846153846010566
2022-11-13,WAS,MEM,away,-1.5,-1.0,10,False,-10.0,-63.99999999999578,0.1641791,0.36792452830188677,0.2037454267155449,2022,0.8358208984136581
2022-11-20,WAS,CHA,home,-5.0,-5.5,4,False,-10.0,-73.99999999999578,0.962963,0.7391304347826086,0.22383255025614868,2022,0.9629629850387573
2022-12-12,WAS,BKN,away,6.0,6.5,-12,True,9.09,-64.90999999999578,0.19767442,0.36792452830188677,0.17025010484569475,2022,0.802325576543808
2023-01-11,WAS,CHI,away,1.5,2.0,3,False,-10.0,-74.90999999999578,0.42105263,0.6557377049180327,0.2346850702019988,2023,0.5789473652839661
2023-01-13,WAS,NYK,away,3.5,4.0,-4,False,-10.0,-84.90999999999578,0.3968254,0.5945945945945946,0.19776919161951223,2023,0.6031745970249176
2023-01-21,WAS,ORL,home,-6.5,-7.0,20,True,9.09,-75.81999999999577,0.6343612,0.39473684210526316,0.2396243653799358,2023,0.634361207485199
2023-02-11,WAS,IND,home,-6.5,-7.0,14,True,9.09,-66.72999999999577,0.81560284,0.6557377049180327,0.15986513407503977,2023,0.8156028389930725
2023-03-04,WAS,TOR,home,2.5,2.0,-7,False,-10.0,-76.72999999999577,0.7521739,0.49825783972125437,0.2539160608829937,2023,0.752173900604248
2023-03-31,WAS,ORL,away,5.5,6.0,-7,True,9.09,-67.63999999999577,0.3968254,0.6107594936708861,0.2139340906958037,2023,0.6031745970249176
2023-10-30,WAS,BOS,away,10.5,11.0,-19,True,9.09,-58.54999999999576,0.06818182,0.49825783972125437,0.43007601950745966,2023,0.9318181797862053
2023-11-15,WAS,DAL,away,3.5,4.0,-13,True,9.09,-49.45999999999576,0.3968254,0.6107594936708861,0.2139340906958037,2023,0.6031745970249176
2023-11-17,WAS,NYK,away,7.5,8.0,-21,True,9.09,-40.369999999995756,0.42105263,0.6107594936708861,0.18970685895485218,2023,0.5789473652839661
2023-12-06,WAS,PHI,away,10.5,11.0,-5,False,-10.0,-50.369999999995756,0.029411765,0.36792452830188677,0.33851276348643705,2023,0.9705882351845503
2023-12-13,WAS,NOP,away,7.5,8.0,-20,True,9.09,-41.27999999999575,0.001,0.39473684210526316,0.3937368420577657,2023,0.9989999999525025
2023-12-31,WAS,ATL,away,6.5,7.0,-4,False,-10.0,-51.27999999999575,0.42105263,0.19708029197080293,0.223972342745231,2023,0.5789473652839661
2024-01-06,WAS,NYK,away,9.5,10.0,-16,True,9.09,-42.18999999999575,0.015384615,0.30864197530864196,0.29325735990969853,2024,0.9846153846010566
2024-01-08,WAS,OKC,away,11.5,12.0,-8,False,-10.0,-52.18999999999575,0.06818182,0.24675324675324675,0.17857142653945204,2024,0.9318181797862053
2024-01-15,WAS,DET,home,-5.5,-6.0,-12,False,-10.0,-62.18999999999575,0.7521739,0.49825783972125437,0.2539160608829937,2024,0.752173900604248
2024-01-25,WAS,UTA,away,7.5,8.0,-15,True,9.09,-53.099999999995745,0.015384615,0.17142857142857143,0.156043956029628,2024,0.9846153846010566
2024-01-31,WAS,LAC,away,9.5,10.0,-16,True,9.09,-44.00999999999574,0.040816326,0.19708029197080293,0.15626396627648034,2024,0.9591836743056774
2024-02-04,WAS,PHX,away,11.5,12.0,-28,True,9.09,-34.91999999999574,0.015384615,0.17142857142857143,0.156043956029628,2024,0.9846153846010566
2024-02-07,WAS,CLE,away,11.5,12.0,-8,False,-10.0,-44.91999999999574,0.1641791,0.36792452830188677,0.2037454267155449,2024,0.8358208984136581
2024-03-06,WAS,ORL,away,7.5,8.0,-10,True,9.09,-35.829999999995735,0.30448717,0.12643678160919541,0.1780503871797145,2024,0.6955128312110901
2024-04-05,WAS,POR,away,-2.5,-2.0,-6,True,9.09,-26.739999999995735,0.35211268,0.5029940119760475,0.1508813313024483,2024,0.6478873193264008
2024-11-04,WAS,GSW,away,10.5,11.0,-13,True,9.09,-17.649999999995735,0.07476637,0.41107454143032396,0.33630817375645006,2024,0.9252336323261261
2025-01-05,WAS,NOP,away,5.5,6.0,-12,True,9.09,-8.559999999995735,0.07476637,0.25187969924812026,0.17711333157424636,2025,0.9252336323261261
2025-01-16,WAS,PHX,away,11.5,12.0,-7,False,-10.0,-18.559999999995735,0.02128907,0.25187969924812026,0.23059063004259772,2025,0.9787109307944775
2025-02-24,WAS,BKN,away,1.5,2.0,8,False,-10.0,-28.559999999995735,0.30448717,0.10416666666666667,0.20032050212224323,2025,0.6955128312110901
